iter,curriculum,curriculum_metric,total_num_steps,alpha,cycle_count,fps,entropy,value_loss,action_loss,value_loss_old,action_loss_old,value_reg_loss,action_reg_loss,total_iterations,mean_rew,median_rew,min_rew,max_rew
2,0,0,7920,0,0,3614,5.678517818450928,294.12432861328125,-0.015427655540406704,0.0,0.0,0.0,0.0,3787,-109.32607699012927,-110.32900750291223,-117.47774528983237,-100.58417864307948
3,0,0,11880,0,0,4185,5.675100326538086,275.65478515625,-0.014673694968223572,0.0,0.0,0.0,0.0,3787,-108.52725737935008,-107.15549443284608,-123.43509374560229,-98.82806424484836
4,0,0,15840,0,0,4688,5.673437595367432,237.7804718017578,-0.01420697569847107,0.0,0.0,0.0,0.0,3787,-108.84541661286525,-107.27960774481173,-127.63673007613298,-98.82806424484836
5,0,0,19800,0,0,4882,5.6738057136535645,178.51296997070312,-0.01710844598710537,0.0,0.0,0.0,0.0,3787,-109.3003446973108,-107.51632754138174,-127.63673007613298,-98.82806424484836
6,0,0,23760,0,0,5020,5.681382656097412,182.70281982421875,-0.01666005328297615,0.0,0.0,0.0,0.0,3787,-109.1521771241483,-107.26858851204037,-134.9132592956014,-98.82806424484836
7,0,0,27720,0,0,5112,5.689414978027344,140.99969482421875,-0.01821206323802471,0.0,0.0,0.0,0.0,3787,-109.52177142518349,-107.2955061675124,-134.9132592956014,-98.82806424484836
8,0,0,31680,0,0,5140,5.695095062255859,160.86146545410156,-0.017607755959033966,0.0,0.0,0.0,0.0,3787,-109.67339118372092,-107.35286929880517,-134.9132592956014,-99.65975637743622
9,0,0,35640,0,0,5142,5.708065032958984,93.47390747070312,-0.016851363703608513,0.0,0.0,0.0,0.0,3787,-110.10223640357137,-108.15020324814257,-134.9132592956014,-97.06163099675253
10,0,0,39600,0,0,5147,5.712828159332275,95.54837036132812,-0.016702834516763687,0.0,0.0,0.0,0.0,3787,-110.04044262223982,-107.62161967016726,-134.9132592956014,-97.06163099675253
11,0,0,43560,0,0,5120,5.720274925231934,85.26947784423828,-0.01747893914580345,0.0,0.0,0.0,0.0,3787,-109.95935244601496,-107.46384613714305,-134.9132592956014,-97.06163099675253
12,0,0,47520,0,0,5119,5.726563930511475,101.23226165771484,-0.017328808084130287,0.0,0.0,0.0,0.0,3787,-109.9497054391962,-107.41118367726139,-134.9132592956014,-97.06163099675253
13,0,0,51480,0,0,5067,5.742974281311035,66.37625885009766,-0.017005229368805885,0.0,0.0,0.0,0.0,3787,-110.1780919732083,-107.5337648789147,-134.9132592956014,-97.06163099675253
14,0,0,55440,0,0,5025,5.75740909576416,57.801631927490234,-0.01704396866261959,0.0,0.0,0.0,0.0,3787,-110.06811790452454,-107.5337648789147,-134.9132592956014,-97.06163099675253
15,0,0,59400,0,0,5012,5.767585754394531,57.77936935424805,-0.013460945338010788,0.0,0.0,0.0,0.0,3787,-110.21578119214237,-107.17307521081065,-134.9132592956014,-97.06163099675253
16,0,0,63360,0,0,4979,5.779871463775635,56.88508605957031,-0.017042648047208786,0.0,0.0,0.0,0.0,3787,-110.25825613103312,-107.41118367726139,-134.9132592956014,-97.06163099675253
17,0,0,67320,0,0,4932,5.783727645874023,18.492656707763672,-0.011678504757583141,0.0,0.0,0.0,0.0,3787,-110.04172463440177,-107.26544927527974,-131.09794158481932,-97.06163099675253
18,0,0,71280,0,0,4906,5.7838006019592285,39.27058410644531,-0.014519714750349522,0.0,0.0,0.0,0.0,3787,-109.88778387903443,-107.0262239903249,-131.09794158481932,-97.06163099675253
19,0,0,75240,0,0,4884,5.790040969848633,7.692655563354492,-0.007594379596412182,0.0,0.0,0.0,0.0,3787,-109.835836916309,-107.0262239903249,-131.09794158481932,-97.06163099675253
20,0,0,79200,0,0,4841,5.797970771789551,32.795955657958984,-0.01610674522817135,0.0,0.0,0.0,0.0,3787,-109.76022004656637,-106.9520267905385,-131.09794158481932,-97.06163099675253
21,0,0,83160,0,0,4791,5.799081802368164,3.0699198246002197,-0.008042601868510246,0.0,0.0,0.0,0.0,3787,-109.72133150665104,-106.95151882254859,-131.09794158481932,-97.06163099675253
22,0,0,87120,0,0,4766,5.796316146850586,29.429231643676758,-0.012620590627193451,0.0,0.0,0.0,0.0,3787,-109.73906212102742,-106.95151882254859,-131.09794158481932,-97.06163099675253
23,0,0,91080,0,0,4736,5.801716327667236,17.481407165527344,-0.004886223468929529,0.0,0.0,0.0,0.0,3787,-109.92325275998498,-106.83489864946591,-140.0124374676335,-97.06163099675253
24,0,0,95040,0,0,4707,5.814709186553955,16.674312591552734,-0.00783411506563425,0.0,0.0,0.0,0.0,3787,-109.79005008021406,-106.64576033272222,-140.0124374676335,-97.06163099675253
25,0,0,99000,0,0,4668,5.818465709686279,23.269189834594727,-0.01230292022228241,0.0,0.0,0.0,0.0,3787,-109.94636339783996,-106.64576033272222,-140.0124374676335,-97.06163099675253
26,0,0,102960,0,0,4627,5.820855617523193,10.196307182312012,-0.009628410451114178,0.0,0.0,0.0,0.0,3787,-110.41699476555777,-106.64576033272222,-172.87984614328232,-97.06163099675253
27,0,0,106920,0,0,4603,5.818089485168457,29.24500846862793,-0.012902962043881416,0.0,0.0,0.0,0.0,3787,-110.60399233557072,-106.83489864946591,-172.87984614328232,-97.06163099675253
28,0,0,110880,0,0,4590,5.819509983062744,22.426565170288086,-0.013821952976286411,0.0,0.0,0.0,0.0,3787,-110.33679432457444,-106.51257258710979,-172.87984614328232,-96.06094594890253
29,0,0,114840,0,0,4567,5.830883026123047,34.973182678222656,-0.013015474192798138,0.0,0.0,0.0,0.0,3787,-110.0212280772069,-106.11484204529506,-172.87984614328232,-96.06094594890253
30,0,0,118800,0,0,4539,5.837674617767334,17.983678817749023,-0.011113034561276436,0.0,0.0,0.0,0.0,3787,-110.61822824340051,-106.11484204529506,-172.87984614328232,-96.06094594890253
31,0,0,122760,0,0,4499,5.831428050994873,28.593530654907227,-0.01556140836328268,0.0,0.0,0.0,0.0,3787,-110.97068808249097,-106.47736072087008,-172.87984614328232,-96.06094594890253
32,0,0,126720,0,0,4477,5.833369255065918,27.839250564575195,-0.013570494018495083,0.0,0.0,0.0,0.0,3787,-110.84644286011945,-106.11484204529506,-172.87984614328232,-96.06094594890253
